location,fips,metric,value,change (avg),growth rate,doubling time (days),severity (change),severity (growth),severity,severity (trend)
"Ashtabula, Ohio",39007,Deaths (per 100k),6.170,0.588,0.095238,5.017,3,2,5,0
"Lorain, Ohio",39093,Deaths (per 100k),6.132,0.553,0.090226,5.422,3,2,5,0
"Grant, Indiana",18053,Deaths (per 100k),6.082,0.434,0.071429,5.885,3,2,5,1
"Oktibbeha, Mississippi",28105,Deaths (per 100k),6.050,0.576,0.095238,4.149,3,2,5,1
"Rutherford, North Carolina",37161,Deaths (per 100k),5.968,0.426,0.071429,6.579,3,2,5,-1
"Moore, North Carolina",37125,Deaths (per 100k),5.948,0.566,0.095238,4.670,3,2,5,1
"Wayne, Pennsylvania",42127,Deaths (per 100k),5.841,0.556,0.095238,5.538,3,2,5,0
"Grant, Wisconsin",55043,Deaths (per 100k),5.832,0.555,0.095238,4.149,3,2,5,-1
"Charlotte, Florida",12015,Deaths (per 100k),5.823,0.454,0.077922,6.694,3,2,5,1
"Johnson, Kansas",20091,Deaths (per 100k),5.810,0.451,0.077551,6.360,3,2,5,0
"Muskegon, Michigan",26121,Deaths (per 100k),5.761,0.412,0.071429,5.607,3,2,5,2
"Westmoreland, Pennsylvania",42129,Deaths (per 100k),5.732,0.573,0.100000,4.695,3,2,5,0
"Delta, Michigan",26041,Deaths (per 100k),5.589,0.399,0.071429,5.191,3,2,5,5
"Galveston, Texas",48167,Deaths (per 100k),5.553,0.418,0.075188,6.787,3,2,5,1
"Allegheny, Pennsylvania",42003,Deaths (per 100k),5.510,0.505,0.091684,4.900,3,2,5,0
"Columbus, North Carolina",37047,Deaths (per 100k),5.405,0.515,0.095238,4.844,3,2,5,-1
"Forrest, Mississippi",28035,Deaths (per 100k),5.341,0.381,0.071429,6.926,3,2,5,0
"Marshall, Alabama",1095,Deaths (per 100k),5.167,0.443,0.085714,5.422,3,2,5,1
"Alexandria, Virginia",51510,Deaths (per 100k),5.018,0.627,0.125,4.000,3,2,5,-1
"Schuylkill, Pennsylvania",42107,Deaths (per 100k),4.952,0.505,0.102,4.219,3,2,5,0
"Tioga, Pennsylvania",42117,Deaths (per 100k),4.927,0.352,0.071429,5.191,3,2,5,5
"St. Lucie, Florida",12111,Deaths (per 100k),4.874,0.392,0.080357,6.348,3,2,5,0
"Wayne, North Carolina",37191,Deaths (per 100k),4.873,0.464,0.095238,4.497,3,2,5,0
"Hood, Texas",48221,Deaths (per 100k),4.867,0.463,0.095238,5.538,3,2,5,0
"Henry, Georgia",13151,Deaths (per 100k),4.690,0.426,0.090909,4.695,3,2,5,0
"Yolo, California",6113,Deaths (per 100k),4.535,0.389,0.085714,5.769,3,2,5,0
"Shiawassee, Michigan",26155,Deaths (per 100k),4.404,0.419,0.095238,4.844,3,2,5,1
"Allegany, New York",36003,Deaths (per 100k),4.339,0.310,0.071429,6.579,3,2,5,0
"Warren, Ohio",39165,Deaths (per 100k),4.263,0.426,0.100,4.397,3,2,5,-2
"Dauphin, Pennsylvania",42043,Deaths (per 100k),3.953,0.308,0.077922,6.232,3,2,5,0
"Harnett, North Carolina",37085,Deaths (per 100k),3.677,0.315,0.085714,4.497,3,2,5,2
"Leavenworth, Kansas",20103,Deaths (per 100k),3.669,0.349,0.095238,4.149,3,2,5,1
"Midland, Michigan",26111,Deaths (per 100k),3.608,0.344,0.095238,4.149,3,2,5,1
"Pike, Kentucky",21195,Deaths (per 100k),3.456,0.247,0.071429,5.885,3,2,5,-2
"Potter, Texas",48375,Deaths (per 100k),3.407,0.243,0.071429,5.538,3,2,5,5
"St. Joseph, Indiana",18141,Deaths (per 100k),3.311,0.263,0.079365,6.995,3,2,5,0
"Kennebec, Maine",23011,Deaths (per 100k),3.271,0.350,0.107,5.422,3,2,5,0
"Polk, Iowa",19153,Deaths (per 100k),3.264,0.321,0.098214,4.812,3,2,5,0
"Mecklenburg, North Carolina",37119,Deaths (per 100k),3.242,0.270,0.083333,5.786,3,2,5,0
"Cabarrus, North Carolina",37025,Deaths (per 100k),3.234,0.264,0.081633,5.191,3,2,5,2
"Lamar, Mississippi",28073,Deaths (per 100k),3.157,0.226,0.071429,5.885,3,2,5,5
"Escambia, Florida",12033,Deaths (per 100k),3.142,0.314,0.100000,4.397,3,2,5,0
"San Bernardino, California",6071,Deaths (per 100k),3.073,0.236,0.076759,6.540,3,2,5,2
"Lancaster, South Carolina",45057,Deaths (per 100k),3.061,0.292,0.095238,5.191,3,2,5,-2
"Craven, North Carolina",37049,Deaths (per 100k),2.937,0.280,0.095238,4.149,3,2,5,1
"Porter, Indiana",18127,Deaths (per 100k),2.934,0.252,0.085714,4.265,3,2,5,2
"Wicomico, Maryland",24045,Deaths (per 100k),2.896,0.276,0.095238,4.149,3,2,5,-2
"Franklin, Ohio",39049,Deaths (per 100k),2.810,0.206,0.073359,6.506,3,2,5,1
"Hinds, Mississippi",28049,Deaths (per 100k),2.588,0.246,0.095238,5.538,3,2,5,1
"Ottawa, Michigan",26139,Deaths (per 100k),2.399,0.245,0.102,4.219,3,2,5,1
"Taylor, Texas",48441,Deaths (per 100k),2.173,0.207,0.095238,4.497,3,2,5,2
"Clermont, Ohio",39025,Deaths (per 100k),1.453,0.138,0.095238,3.106,2,3,5,5
"Coryell, Texas",48099,Deaths (per 100k),1.317,0.188,0.143,3.106,2,3,5,-2
"Elmore, Alabama",1051,Deaths (per 100k),1.231,0.176,0.143,3.106,2,3,5,-2
"Mercer, Pennsylvania",42085,Deaths (per 100k),0.914,0.131,0.143,3.106,2,3,5,-2
"Berkeley, West Virginia",54003,Deaths (per 100k),0.839,0.120,0.143,3.106,2,3,5,-2
"St. John the Baptist, Louisiana",22095,Deaths (per 100k),133.063,3.001,0.022556,27.532,4,0,4,-1
"Dougherty, Georgia",13095,Deaths (per 100k),117.104,4.060,0.034674,17.479,4,0,4,0
"Mitchell, Georgia",13205,Deaths (per 100k),105.201,2.614,0.024845,26.338,4,0,4,-2
"Nassau, New York",36059,Deaths (per 100k),102.438,4.095,0.039979,14.283,4,0,4,-1
"Essex, New Jersey",34013,Deaths (per 100k),93.995,3.862,0.041088,15.343,4,0,4,-2
"Orleans, Louisiana",22071,Deaths (per 100k),88.173,2.490,0.028239,22.505,4,0,4,0
"Bergen, New Jersey",34003,Deaths (per 100k),84.424,3.632,0.043021,14.485,4,0,4,-1
"Westchester, New York",36119,Deaths (per 100k),83.617,3.145,0.037613,15.587,4,0,4,0
"St. James, Louisiana",22093,Deaths (per 100k),75.844,2.032,0.026786,22.988,4,0,4,-1
"Jefferson, Louisiana",22051,Deaths (per 100k),66.591,2.576,0.038690,16.606,4,0,4,-1
"Wayne, Michigan",26163,Deaths (per 100k),65.625,2.679,0.040816,15.071,4,0,4,-1
"Iberville, Louisiana",22047,Deaths (per 100k),64.594,1.758,0.027211,23.565,4,0,4,-1
"Orange, New York",36071,Deaths (per 100k),60.009,1.967,0.032777,18.615,4,0,4,-1
"Plaquemines, Louisiana",22075,Deaths (per 100k),56.042,1.232,0.021978,27.724,4,0,4,4
"Morris, New Jersey",34027,Deaths (per 100k),54.692,2.236,0.040892,15.044,4,0,4,-1
"St. Charles, Louisiana",22089,Deaths (per 100k),54.614,1.076,0.019704,32.577,4,0,4,1
"West Baton Rouge, Louisiana",22121,Deaths (per 100k),45.343,1.619,0.035714,15.593,4,0,4,1
"Oakland, Michigan",26125,Deaths (per 100k),40.236,1.613,0.040090,15.115,4,0,4,-1
"St. Tammany, Louisiana",22103,Deaths (per 100k),28.416,1.042,0.036680,16.834,4,0,4,-1
"Marion, Indiana",18097,Deaths (per 100k),21.356,0.963,0.045076,13.311,3,1,4,-1
"Bolivar, Mississippi",28011,Deaths (per 100k),19.590,0.933,0.047619,12.473,3,1,4,-1
"Sullivan, New York",36105,Deaths (per 100k),18.560,0.947,0.051020,10.879,3,1,4,0
"Portage, Ohio",39133,Deaths (per 100k),18.465,0.879,0.047619,11.572,3,1,4,1
"Cape May, New Jersey",34009,Deaths (per 100k),16.297,0.776,0.047619,12.404,3,1,4,0
"District of Columbia, District of Columbia",11001,Deaths (per 100k),15.870,0.911,0.057398,9.554,3,1,4,-1
"Yakima, Washington",53077,Deaths (per 100k),15.147,0.740,0.048872,11.967,3,1,4,0
"Hunterdon, New Jersey",34019,Deaths (per 100k),14.473,0.804,0.055556,11.136,3,1,4,0
"Tangipahoa, Louisiana",22105,Deaths (per 100k),14.099,0.848,0.060150,10.307,3,1,4,-1
"Northampton, Pennsylvania",42095,Deaths (per 100k),14.085,0.842,0.059801,8.159,3,1,4,0
"McDuffie, Georgia",13189,Deaths (per 100k),14.077,0.670,0.047619,10.740,3,1,4,4
"Kay, Oklahoma",40071,Deaths (per 100k),13.781,0.656,0.047619,10.047,3,1,4,4
"Kershaw, South Carolina",45055,Deaths (per 100k),13.523,0.859,0.063492,9.527,3,1,4,-2
"Burke, Georgia",13033,Deaths (per 100k),13.403,0.638,0.047619,10.740,3,1,4,0
"St. Louis City, Missouri",29510,Deaths (per 100k),13.308,0.760,0.057143,8.790,3,1,4,0
"Prince George's, Maryland",24033,Deaths (per 100k),12.977,0.723,0.055690,9.459,3,1,4,0
"Clarke, Mississippi",28023,Deaths (per 100k),12.869,0.919,0.071429,7.273,3,1,4,-1
"Denver, Colorado",8031,Deaths (per 100k),12.514,0.688,0.054945,9.294,3,1,4,0
"Lake, Illinois",17097,Deaths (per 100k),12.490,0.595,0.047619,12.127,3,1,4,0
"Linn, Iowa",19113,Deaths (per 100k),12.351,0.567,0.045918,12.743,3,1,4,0
"Arapahoe, Colorado",8005,Deaths (per 100k),12.184,0.805,0.066071,7.479,3,1,4,0
"Lubbock, Texas",48303,Deaths (per 100k),11.592,0.690,0.059524,8.983,3,1,4,0
"Lee, Alabama",1081,Deaths (per 100k),11.547,0.695,0.060150,8.140,3,1,4,0
"Hamilton, Indiana",18057,Deaths (per 100k),11.538,0.507,0.043956,12.993,3,1,4,0
"Lake, Indiana",18089,Deaths (per 100k),11.123,0.677,0.060847,8.841,3,1,4,0
"Monroe, New York",36055,Deaths (per 100k),10.920,0.481,0.044092,12.460,3,1,4,1
"DuPage, Illinois",17043,Deaths (per 100k),10.618,0.573,0.053936,10.272,3,1,4,0
"Trumbull, Ohio",39155,Deaths (per 100k),10.607,0.577,0.054422,9.873,3,1,4,-1
"Jackson, Illinois",17077,Deaths (per 100k),10.573,0.503,0.047619,10.393,3,1,4,1
"Hendricks, Indiana",18063,Deaths (per 100k),10.569,0.587,0.055556,10.839,3,1,4,0
"Spalding, Georgia",13255,Deaths (per 100k),10.494,0.643,0.061224,9.353,3,1,4,0
"Brantley, Georgia",13025,Deaths (per 100k),10.466,0.748,0.071429,7.273,3,1,4,-1
"Gordon, Georgia",13129,Deaths (per 100k),10.351,0.739,0.071429,7.735,3,1,4,0
"Washtenaw, Michigan",26161,Deaths (per 100k),10.337,0.661,0.063910,7.885,3,1,4,0
"Baker, Florida",12003,Deaths (per 100k),10.270,0.489,0.047619,12.820,3,1,4,0
"Isabella, Michigan",26073,Deaths (per 100k),10.018,0.613,0.061224,9.584,3,1,4,-1
"Calcasieu, Louisiana",22019,Deaths (per 100k),9.831,0.421,0.042857,13.745,3,1,4,0
"Dutchess, New York",36027,Deaths (per 100k),9.517,0.534,0.056122,10.110,3,1,4,-1
"Carroll, Georgia",13045,Deaths (per 100k),9.167,0.595,0.064935,7.966,3,1,4,-1
"St. Louis, Missouri",29189,Deaths (per 100k),9.153,0.546,0.059655,9.225,3,1,4,0
"Floyd, Georgia",13115,Deaths (per 100k),9.137,0.435,0.047619,11.665,3,1,4,0
"Jefferson, Kentucky",21111,Deaths (per 100k),9.129,0.447,0.048980,11.751,3,1,4,0
"Schenectady, New York",36093,Deaths (per 100k),9.015,0.552,0.061224,8.891,3,1,4,-1
"Anne Arundel, Maryland",24003,Deaths (per 100k),8.977,0.493,0.054945,9.527,3,1,4,0
"Crisp, Georgia",13081,Deaths (per 100k),8.940,0.639,0.071429,7.273,3,1,4,-4
"Adams, Colorado",8001,Deaths (per 100k),8.890,0.525,0.059006,8.076,3,1,4,1
"Clinton, Michigan",26037,Deaths (per 100k),8.795,0.538,0.061224,9.584,3,1,4,0
"Miami-Dade, Florida",12086,Deaths (per 100k),8.576,0.568,0.066217,8.538,3,1,4,-1
"Gloucester, New Jersey",34015,Deaths (per 100k),8.572,0.686,0.080000,7.124,3,1,4,-1
"Ouachita, Louisiana",22073,Deaths (per 100k),8.481,0.559,0.065934,8.775,3,1,4,-1
"Manatee, Florida",12081,Deaths (per 100k),8.431,0.638,0.075630,7.234,3,1,4,-1
"Lucas, Ohio",39095,Deaths (per 100k),8.404,0.367,0.043651,13.324,3,1,4,0
"Bartholomew, Indiana",18005,Deaths (per 100k),8.355,0.512,0.061224,8.891,3,1,4,0
"Kenton, Kentucky",21117,Deaths (per 100k),7.785,0.428,0.054945,9.631,3,1,4,2
"Cobb, Georgia",13067,Deaths (per 100k),7.762,0.338,0.043584,13.436,3,1,4,0
"Franklin, Missouri",29071,Deaths (per 100k),7.695,0.550,0.071429,7.273,3,1,4,-1
"Jackson, Michigan",26075,Deaths (per 100k),7.571,0.451,0.059524,8.798,3,1,4,-1
"Stark, Ohio",39151,Deaths (per 100k),7.555,0.424,0.056122,9.731,3,1,4,-1
"Cibola, New Mexico",35006,Deaths (per 100k),7.498,0.536,0.071429,7.966,3,1,4,-1
"Sanilac, Michigan",26151,Deaths (per 100k),7.287,0.347,0.047619,12.820,3,1,4,0
"Atlantic, New Jersey",34001,Deaths (per 100k),7.206,0.433,0.060150,9.960,3,1,4,-1
"Bradford, Florida",12007,Deaths (per 100k),7.092,0.507,0.071429,7.966,3,1,4,-1
"Madison, New York",36053,Deaths (per 100k),7.048,0.403,0.057143,9.700,3,1,4,0
"Lawrence, Pennsylvania",42073,Deaths (per 100k),7.017,0.334,0.047619,12.127,3,1,4,2
"Baltimore, Maryland",24005,Deaths (per 100k),7.010,0.294,0.041872,12.942,3,1,4,0
"Fayette, Georgia",13113,Deaths (per 100k),6.992,0.375,0.053571,9.122,3,1,4,2
"St. Clair, Illinois",17163,Deaths (per 100k),6.931,0.550,0.079365,7.411,3,1,4,-1
"Clayton, Georgia",13063,Deaths (per 100k),6.843,0.391,0.057143,9.527,3,1,4,0
"Washington, Mississippi",28151,Deaths (per 100k),6.832,0.325,0.047619,12.127,3,1,4,0
"Otsego, New York",36077,Deaths (per 100k),6.723,0.480,0.071429,8.313,3,1,4,-1
"Los Angeles, California",,Deaths (per 100k),6.604,0.431,0.065288,8.380,3,1,4,-1
"Berrien, Michigan",26021,Deaths (per 100k),6.519,0.466,0.071429,7.411,3,1,4,0
"Broward, Florida",12011,Deaths (per 100k),6.452,0.351,0.054422,10.885,3,1,4,0
"New Castle, Delaware",10003,Deaths (per 100k),6.443,0.409,0.063492,8.660,3,1,4,0
"Campbell, Kentucky",21037,Deaths (per 100k),6.411,0.458,0.071429,8.197,3,1,4,-1
"Hampshire, Massachusetts",25015,Deaths (per 100k),6.218,0.355,0.057143,8.140,3,1,4,2
"Harrison, Texas",48203,Deaths (per 100k),6.010,0.429,0.071429,7.273,3,1,4,-2
"Richmond, Georgia",13245,Deaths (per 100k),5.925,0.353,0.059524,9.215,3,1,4,-1
"Nicollet, Minnesota",27103,Deaths (per 100k),5.835,0.417,0.071429,7.966,3,1,4,-1
"Livingston, Michigan",26093,Deaths (per 100k),5.729,0.372,0.064935,9.076,3,1,4,-1
"St. Charles, Missouri",29183,Deaths (per 100k),5.721,0.320,0.055901,9.584,3,1,4,0
"Harris, Georgia",13145,Deaths (per 100k),5.676,0.405,0.071429,7.966,3,1,4,-1
"Cass, Missouri",29037,Deaths (per 100k),5.672,0.270,0.047619,12.473,3,1,4,-1
"Sumter, South Carolina",45085,Deaths (per 100k),5.622,0.268,0.047619,13.513,3,1,4,0
"Lafayette, Mississippi",28071,Deaths (per 100k),5.554,0.264,0.047619,12.127,3,1,4,-1
"Addison, Vermont",50001,Deaths (per 100k),5.438,0.388,0.071429,7.273,3,1,4,-1
"Benton, Oregon",41003,Deaths (per 100k),5.373,0.307,0.057143,10.047,3,1,4,-1
"Grand Traverse, Michigan",26055,Deaths (per 100k),5.371,0.307,0.057143,9.006,3,1,4,2
"Cuyahoga, Ohio",39035,Deaths (per 100k),5.182,0.359,0.069196,7.541,3,1,4,-1
"Summit, Ohio",39153,Deaths (per 100k),5.175,0.343,0.066327,7.166,3,1,4,1
"Racine, Wisconsin",55101,Deaths (per 100k),5.094,0.364,0.071429,7.550,3,1,4,-1
"St. Louis, Minnesota",27137,Deaths (per 100k),5.023,0.359,0.071429,7.411,3,1,4,-1
"New London, Connecticut",9011,Deaths (per 100k),4.902,0.323,0.065934,7.966,3,1,4,1
"Johnston, North Carolina",37101,Deaths (per 100k),4.777,0.341,0.071429,8.382,3,1,4,0
"Stanly, North Carolina",37167,Deaths (per 100k),4.777,0.227,0.047619,11.433,3,1,4,-1
"Hamilton, Ohio",39061,Deaths (per 100k),4.771,0.262,0.054945,10.047,3,1,4,0
"Vigo, Indiana",18167,Deaths (per 100k),4.671,0.267,0.057143,9.353,3,1,4,-1
"Linn, Oregon",41043,Deaths (per 100k),4.624,0.220,0.047619,12.820,3,1,4,0
"Onondaga, New York",36067,Deaths (per 100k),4.560,0.310,0.068027,8.244,3,1,4,-1
"Richmond, North Carolina",37153,Deaths (per 100k),4.461,0.319,0.071429,7.966,3,1,4,-1
"Pueblo, Colorado",8101,Deaths (per 100k),4.156,0.254,0.061224,8.429,3,1,4,0
"Paulding, Georgia",13223,Deaths (per 100k),4.150,0.254,0.061224,9.122,3,1,4,-1
"Sandoval, New Mexico",35043,Deaths (per 100k),4.089,0.292,0.071429,8.197,3,1,4,-1
"Marion, Oregon",41047,Deaths (per 100k),4.025,0.205,0.051020,11.711,3,1,4,1
"Pierce, Washington",53053,Deaths (per 100k),3.978,0.253,0.063492,8.790,3,1,4,1
"Jefferson, Texas",48245,Deaths (per 100k),3.975,0.227,0.057143,9.527,3,1,4,0
"Jefferson, Alabama",1073,Deaths (per 100k),3.948,0.217,0.054945,11.087,3,1,4,0
"DeKalb, Georgia",13089,Deaths (per 100k),3.819,0.263,0.068966,7.570,3,1,4,1
"Kent, Michigan",26081,Deaths (per 100k),3.805,0.239,0.062857,9.101,3,1,4,-1
"Lee, Florida",12071,Deaths (per 100k),3.763,0.204,0.054187,10.992,3,1,4,1
"Calhoun, Michigan",26025,Deaths (per 100k),3.727,0.213,0.057143,10.740,3,1,4,-1
"Dane, Wisconsin",55025,Deaths (per 100k),3.658,0.209,0.057143,10.133,3,1,4,1
"Autauga, Alabama",1001,Deaths (per 100k),3.580,0.256,0.071429,7.966,3,1,4,-1
"Rock Island, Illinois",17161,Deaths (per 100k),3.524,0.201,0.057143,9.700,3,1,4,2
"Oneida, New York",36065,Deaths (per 100k),3.498,0.250,0.071429,7.273,3,1,4,-1
"Riverside, California",6065,Deaths (per 100k),3.441,0.202,0.058824,9.294,3,1,4,1
"Fairfax, Virginia",51059,Deaths (per 100k),3.224,0.212,0.065637,9.312,3,1,4,0
"Armstrong, Pennsylvania",42005,Deaths (per 100k),3.090,0.221,0.071429,7.966,3,1,4,-1
"Wayne, Indiana",18177,Deaths (per 100k),3.036,0.217,0.071429,7.966,3,1,4,-1
"Carteret, North Carolina",37031,Deaths (per 100k),2.879,0.206,0.071429,7.273,3,1,4,-1
"Rankin, Mississippi",28121,Deaths (per 100k),2.576,0.184,0.071429,5.191,2,2,4,4
"Bulloch, Georgia",13031,Deaths (per 100k),2.512,0.179,0.071429,5.885,2,2,4,4
"Union, North Carolina",37179,Deaths (per 100k),2.501,0.179,0.071429,5.885,2,2,4,-3
"Talladega, Alabama",1121,Deaths (per 100k),2.501,0.179,0.071429,5.191,2,2,4,4
"Bastrop, Texas",48021,Deaths (per 100k),2.254,0.161,0.071429,6.579,2,2,4,0
"Minnehaha, South Dakota",46099,Deaths (per 100k),2.071,0.148,0.071429,6.926,2,2,4,1
"Travis, Texas",48453,Deaths (per 100k),2.041,0.168,0.082418,6.440,2,2,4,0
"Washington, Maryland",24043,Deaths (per 100k),1.986,0.189,0.095238,4.844,2,2,4,-1
"Adams, Pennsylvania",42001,Deaths (per 100k),1.942,0.139,0.071429,5.191,2,2,4,4
"Cumberland, North Carolina",37051,Deaths (per 100k),1.788,0.170,0.095238,5.711,2,2,4,-2
"Scott, Iowa",19163,Deaths (per 100k),1.735,0.165,0.095238,6.232,2,2,4,0
"Cameron, Texas",48061,Deaths (per 100k),1.654,0.135,0.081633,5.538,2,2,4,0
"Salt Lake, Utah",49035,Deaths (per 100k),1.551,0.135,0.087302,5.128,2,2,4,0
"Cambria, Pennsylvania",42021,Deaths (per 100k),1.536,0.110,0.071429,5.191,2,2,4,4
"Okaloosa, Florida",12091,Deaths (per 100k),1.424,0.136,0.095238,4.149,2,2,4,-2
"Bibb, Georgia",13021,Deaths (per 100k),1.306,0.093274,0.071429,5.191,2,2,4,4
"Columbia, Georgia",13073,Deaths (per 100k),1.276,0.091158,0.071429,5.885,2,2,4,4
"Seminole, Florida",12117,Deaths (per 100k),1.272,0.121,0.095238,4.670,2,2,4,0
"Pitt, North Carolina",37147,Deaths (per 100k),1.107,0.079039,0.071429,5.191,2,2,4,4
"El Paso, Texas",48141,Deaths (per 100k),1.072,0.119,0.111,4.497,2,2,4,-1
"Utah, Utah",49049,Deaths (per 100k),0.786,0.067361,0.085714,6.116,2,2,4,0
"Brown, Wisconsin",55009,Deaths (per 100k),0.756,0.054002,0.071429,5.191,2,2,4,4
"Lee, Georgia",13177,Deaths (per 100k),56.682,0.953,0.016807,37.082,3,0,3,3
"Franklin, Massachusetts",25011,Deaths (per 100k),41.322,0.814,0.019704,31.017,3,0,3,0
"Claiborne, Louisiana",22027,Deaths (per 100k),31.908,0.912,0.028571,21.139,3,0,3,-2
"Tippah, Mississippi",28139,Deaths (per 100k),31.797,0.649,0.020408,31.537,3,0,3,0
"Ascension, Louisiana",22005,Deaths (per 100k),24.486,0.451,0.018433,35.696,3,0,3,0
"Hillsdale, Michigan",26059,Deaths (per 100k),24.120,0.626,0.025974,24.605,3,0,3,-2
"Tuscola, Michigan",26157,Deaths (per 100k),22.969,0.820,0.035714,16.980,3,0,3,-2
"Washington, Iowa",19183,Deaths (per 100k),22.763,0.650,0.028571,22.526,3,0,3,0
"Union, Louisiana",22111,Deaths (per 100k),22.616,0.646,0.028571,22.526,3,0,3,-2
"Bartow, Georgia",13015,Deaths (per 100k),22.276,0.928,0.041667,14.702,3,0,3,-2
"Coconino, Arizona",4005,Deaths (per 100k),21.606,0.896,0.041475,14.746,3,0,3,-2
"Darke, Ohio",39037,Deaths (per 100k),21.521,0.279,0.012987,49.559,3,0,3,0
"Weld, Colorado",8123,Deaths (per 100k),21.264,0.616,0.028986,20.941,3,0,3,0
"Clarendon, South Carolina",45027,Deaths (per 100k),20.744,0.423,0.020408,30.151,3,0,3,-2
"Columbia, New York",36021,Deaths (per 100k),20.181,0.721,0.035714,16.749,3,0,3,-1
"Pearl River, Mississippi",28109,Deaths (per 100k),18.007,0.514,0.028571,21.832,3,0,3,-1
"Fayette, Indiana",18041,Deaths (per 100k),17.315,0.618,0.035714,17.673,3,0,3,0
"Marion, Alabama",1093,Deaths (per 100k),16.830,0.481,0.028571,21.832,3,0,3,-1
"Sumner, Tennessee",47165,Deaths (per 100k),16.206,0.299,0.018433,34.829,3,0,3,0
"King, Washington",53033,Deaths (per 100k),15.980,0.406,0.025397,24.876,3,0,3,0
"Chittenden, Vermont",50007,Deaths (per 100k),15.265,0.523,0.034286,17.904,3,0,3,0
"Will, Illinois",17197,Deaths (per 100k),15.201,0.579,0.038095,16.014,3,0,3,-1
"Milwaukee, Wisconsin",55079,Deaths (per 100k),14.698,0.574,0.039054,15.283,3,0,3,0
"Eagle, Colorado",8037,Deaths (per 100k),12.698,0.259,0.020408,30.844,3,0,3,0
"Snohomish, Washington",53061,Deaths (per 100k),11.921,0.365,0.030612,20.545,3,0,3,0
"Kankakee, Illinois",17091,Deaths (per 100k),11.833,0.390,0.032967,17.904,3,0,3,0
"Whatcom, Washington",53073,Deaths (per 100k),11.778,0.249,0.021164,30.844,3,0,3,1
"Acadia, Louisiana",22001,Deaths (per 100k),11.282,0.460,0.040816,15.247,3,0,3,-1
"Putnam, Indiana",18133,Deaths (per 100k),10.645,0.380,0.035714,17.673,3,0,3,0
"DeSoto, Florida",12027,Deaths (per 100k),10.526,0.376,0.035714,16.980,3,0,3,0
"Jefferson, Arkansas",5069,Deaths (per 100k),10.475,0.428,0.040816,14.900,3,0,3,-1
"Barnstable, Massachusetts",25001,Deaths (per 100k),10.329,0.402,0.038961,15.593,3,0,3,0
"Dearborn, Indiana",18029,Deaths (per 100k),10.110,0.289,0.028571,22.526,3,0,3,-1
"Ulster, New York",36111,Deaths (per 100k),9.574,0.322,0.033613,18.366,3,0,3,-1
"Clark, Indiana",18019,Deaths (per 100k),9.298,0.362,0.038961,16.287,3,0,3,0
"Coffee, Georgia",13069,Deaths (per 100k),9.244,0.330,0.035714,16.287,3,0,3,-1
"Delaware, New York",36025,Deaths (per 100k),9.063,0.324,0.035714,16.980,3,0,3,0
"Marquette, Michigan",26103,Deaths (per 100k),8.996,0.214,0.023810,26.685,3,0,3,-1
"Floyd, Indiana",18043,Deaths (per 100k),8.915,0.364,0.040816,14.900,3,0,3,-1
"Palm Beach, Florida",12099,Deaths (per 100k),8.752,0.363,0.041439,14.626,3,0,3,-1
"Cleveland, Oklahoma",40027,Deaths (per 100k),8.098,0.302,0.037267,16.749,3,0,3,0
"Franklin, Vermont",50011,Deaths (per 100k),8.097,0.289,0.035714,14.900,3,0,3,3
"Fulton, Georgia",13121,Deaths (per 100k),7.707,0.295,0.038328,15.688,3,0,3,-1
"Houston, Georgia",13153,Deaths (per 100k),7.602,0.271,0.035714,16.055,3,0,3,0
"Albany, New York",36001,Deaths (per 100k),7.528,0.327,0.043478,14.009,3,0,3,-1
"El Paso, Colorado",8041,Deaths (per 100k),7.357,0.238,0.032345,18.828,3,0,3,1
"Brazos, Texas",48041,Deaths (per 100k),6.980,0.249,0.035714,17.846,3,0,3,-1
"Jefferson, Colorado",8059,Deaths (per 100k),6.862,0.221,0.032143,18.366,3,0,3,1
"Highlands, Florida",12055,Deaths (per 100k),6.590,0.269,0.040816,14.900,3,0,3,1
"Livingston, New York",36051,Deaths (per 100k),6.358,0.227,0.035714,14.900,3,0,3,3
"Clark, Nevada",32003,Deaths (per 100k),6.220,0.221,0.035461,17.515,3,0,3,0
"Kane, Illinois",17089,Deaths (per 100k),6.198,0.241,0.038961,15.054,3,0,3,1
"Skagit, Washington",53057,Deaths (per 100k),6.192,0.221,0.035714,15.940,3,0,3,1
"Broome, New York",36007,Deaths (per 100k),5.775,0.225,0.038961,14.438,3,0,3,1
"Cumberland, Maine",23005,Deaths (per 100k),5.763,0.242,0.042017,14.207,3,0,3,1
"Douglas, Colorado",8035,Deaths (per 100k),4.841,0.203,0.042017,14.345,3,0,3,-1
"Gwinnett, Georgia",13135,Deaths (per 100k),4.486,0.198,0.044218,13.247,2,1,3,-1
"Shelby, Tennessee",47157,Deaths (per 100k),4.161,0.198,0.047619,12.073,2,1,3,1
"Howard, Maryland",24027,Deaths (per 100k),3.992,0.175,0.043956,13.340,2,1,3,-1
"Cherokee, Georgia",13057,Deaths (per 100k),3.864,0.166,0.042857,13.282,2,1,3,1
"Washoe, Nevada",32031,Deaths (per 100k),3.817,0.182,0.047619,12.705,2,1,3,-1
"Larimer, Colorado",8069,Deaths (per 100k),3.642,0.160,0.043956,12.473,2,1,3,1
"Kenosha, Wisconsin",55059,Deaths (per 100k),3.539,0.169,0.047619,11.780,2,1,3,1
