location,fips,metric,value,change (avg),growth rate,doubling time (days),severity (change),severity (growth),severity,severity (trend)
"Baltimore City, Maryland",24510,Deaths (per 100k),8.593,0.505,0.058824,6.909,3,2,5,0
"Ouachita, Louisiana",22073,Deaths (per 100k),8.481,0.652,0.076923,5.290,3,2,5,0
"Crittenden, Arkansas",5035,Deaths (per 100k),8.341,0.596,0.071429,6.579,3,2,5,0
"Gloucester, New Jersey",34015,Deaths (per 100k),8.229,0.686,0.083333,4.893,3,2,5,0
"Chester, Pennsylvania",42029,Deaths (per 100k),8.000,0.571,0.071429,5.290,3,2,5,0
"Anne Arundel, Maryland",24003,Deaths (per 100k),7.942,0.543,0.068323,6.800,3,2,5,1
"Jefferson, Kentucky",21111,Deaths (per 100k),7.825,0.633,0.080952,6.497,3,2,5,0
"Manatee, Florida",12081,Deaths (per 100k),7.687,0.638,0.082949,5.152,3,2,5,1
"Miami-Dade, Florida",12086,Deaths (per 100k),7.619,0.563,0.073844,6.469,3,2,5,0
"Wyoming, New York",36121,Deaths (per 100k),7.527,0.717,0.095238,4.844,3,2,5,-1
"Toombs, Georgia",13279,Deaths (per 100k),7.454,0.532,0.071429,6.579,3,2,5,0
"Atlantic, New Jersey",34001,Deaths (per 100k),7.206,0.650,0.090226,4.786,3,2,5,0
"McKinley, New Mexico",35031,Deaths (per 100k),7.006,0.601,0.085714,4.033,3,2,5,5
"St. Clair, Illinois",17163,Deaths (per 100k),6.931,0.550,0.079365,5.330,3,2,5,-1
"Franklin, Missouri",29071,Deaths (per 100k),6.733,0.550,0.081633,5.191,3,2,5,3
"Burke, North Carolina",37023,Deaths (per 100k),6.631,0.474,0.071429,6.116,3,2,5,0
"Rockdale, Georgia",13247,Deaths (per 100k),6.601,0.629,0.095238,5.538,3,2,5,0
"Stark, Ohio",39151,Deaths (per 100k),6.476,0.463,0.071429,6.752,3,2,5,0
"Campbell, Kentucky",21037,Deaths (per 100k),6.411,0.458,0.071429,6.116,3,2,5,1
"Warrick, Indiana",18173,Deaths (per 100k),6.349,0.454,0.071429,6.926,3,2,5,-2
"Jackson, Michigan",26075,Deaths (per 100k),6.309,0.451,0.071429,6.718,3,2,5,0
"Noble, Indiana",18113,Deaths (per 100k),6.284,0.299,0.047619,5.191,3,2,5,5
"Los Angeles, California",,Deaths (per 100k),5.977,0.472,0.079048,5.672,3,2,5,0
"Hennepin, Minnesota",27053,Deaths (per 100k),5.925,0.440,0.074286,5.511,3,2,5,1
"Nicollet, Minnesota",27103,Deaths (per 100k),5.835,0.417,0.071429,5.885,3,2,5,-2
"Livingston, Michigan",26093,Deaths (per 100k),5.729,0.521,0.090909,4.596,3,2,5,-1
"Harris, Georgia",13145,Deaths (per 100k),5.676,0.405,0.071429,5.885,3,2,5,0
"Cass, Missouri",29037,Deaths (per 100k),5.672,0.540,0.095238,4.323,3,2,5,-1
"Lafayette, Mississippi",28071,Deaths (per 100k),5.554,0.529,0.095238,4.149,3,2,5,1
"Kent, Delaware",10001,Deaths (per 100k),5.531,0.474,0.085714,5.654,3,2,5,0
"McHenry, Illinois",17111,Deaths (per 100k),5.524,0.511,0.092437,4.370,3,2,5,0
"Whiteside, Illinois",17195,Deaths (per 100k),5.437,0.518,0.095238,5.191,3,2,5,-1
"Columbus, North Carolina",37047,Deaths (per 100k),5.405,0.257,0.047619,5.885,3,2,5,5
"Beauregard, Louisiana",22011,Deaths (per 100k),5.334,0.381,0.071429,6.579,3,2,5,0
"Delaware, Indiana",18035,Deaths (per 100k),5.257,0.375,0.071429,5.654,3,2,5,-2
"Berrien, Michigan",26021,Deaths (per 100k),5.215,0.466,0.089286,5.607,3,2,5,0
"Johnson, Kansas",20091,Deaths (per 100k),4.980,0.308,0.061905,6.739,3,2,5,0
"Richmond, Georgia",13245,Deaths (per 100k),4.938,0.423,0.085714,5.538,3,2,5,0
"Windham, Vermont",50025,Deaths (per 100k),4.737,0.338,0.071429,6.579,3,2,5,0
"Vigo, Indiana",18167,Deaths (per 100k),4.671,0.267,0.057143,6.926,3,2,5,2
"Westmoreland, Pennsylvania",42129,Deaths (per 100k),4.586,0.287,0.062500,6.381,3,2,5,-2
"Racine, Wisconsin",55101,Deaths (per 100k),4.585,0.364,0.079365,5.191,3,2,5,0
"St. Lucie, Florida",12111,Deaths (per 100k),4.569,0.305,0.066667,5.687,3,2,5,2
"St. Louis, Minnesota",27137,Deaths (per 100k),4.521,0.287,0.063492,6.926,3,2,5,1
"Richmond, North Carolina",37153,Deaths (per 100k),4.461,0.319,0.071429,5.885,3,2,5,-2
"Habersham, Georgia",13137,Deaths (per 100k),4.412,0.315,0.071429,6.579,3,2,5,-2
"Auglaize, Ohio",39011,Deaths (per 100k),4.381,0.313,0.071429,5.191,3,2,5,-1
"Niagara, New York",36063,Deaths (per 100k),4.300,0.341,0.079365,6.579,3,2,5,0
"Cuyahoga, Ohio",39035,Deaths (per 100k),4.291,0.335,0.078167,5.885,3,2,5,1
"Franklin, Washington",53021,Deaths (per 100k),4.201,0.300,0.071429,6.579,3,2,5,0
"Paulding, Georgia",13223,Deaths (per 100k),4.150,0.254,0.061224,6.116,3,2,5,-1
"Marshall, Alabama",1095,Deaths (per 100k),4.133,0.295,0.071429,5.885,3,2,5,2
"Onondaga, New York",36067,Deaths (per 100k),4.126,0.279,0.067669,6.887,3,2,5,0
"Allegheny, Pennsylvania",42003,Deaths (per 100k),4.112,0.329,0.080000,5.042,3,2,5,0
"Sandoval, New Mexico",35043,Deaths (per 100k),4.089,0.292,0.071429,6.116,3,2,5,2
"Oktibbeha, Mississippi",28105,Deaths (per 100k),4.033,0.288,0.071429,5.885,3,2,5,5
"Moore, North Carolina",37125,Deaths (per 100k),3.965,0.283,0.071429,6.926,3,2,5,0
"Grant, Wisconsin",55043,Deaths (per 100k),3.888,0.278,0.071429,5.191,3,2,5,5
"Medina, Texas",48325,Deaths (per 100k),3.877,0.277,0.071429,6.579,3,2,5,0
"Boone, Illinois",17007,Deaths (per 100k),3.735,0.267,0.071429,5.885,3,2,5,5
"Yolo, California",6113,Deaths (per 100k),3.628,0.324,0.089286,4.635,3,2,5,-1
"Autauga, Alabama",1001,Deaths (per 100k),3.580,0.256,0.071429,5.885,3,2,5,5
"Pueblo, Colorado",8101,Deaths (per 100k),3.562,0.339,0.095238,4.670,3,2,5,2
"Schuylkill, Pennsylvania",42107,Deaths (per 100k),3.537,0.303,0.085714,4.728,3,2,5,-1
"Dauphin, Pennsylvania",42043,Deaths (per 100k),3.234,0.308,0.095238,4.381,3,2,5,-1
"Armstrong, Pennsylvania",42005,Deaths (per 100k),3.090,0.221,0.071429,5.885,3,2,5,-2
"Wayne, Indiana",18177,Deaths (per 100k),3.036,0.217,0.071429,5.885,3,2,5,5
"Henry, Georgia",13151,Deaths (per 100k),2.984,0.244,0.081633,5.364,3,2,5,2
"Kenosha, Wisconsin",55059,Deaths (per 100k),2.949,0.337,0.114,4.670,3,2,5,-1
"St. Joseph, Indiana",18141,Deaths (per 100k),2.943,0.263,0.089286,4.774,3,2,5,-2
"Cecil, Maryland",24015,Deaths (per 100k),2.917,0.278,0.095238,4.149,3,2,5,2
"Carteret, North Carolina",37031,Deaths (per 100k),2.879,0.206,0.071429,5.191,3,2,5,5
"Houston, Alabama",1069,Deaths (per 100k),2.833,0.270,0.095238,4.844,3,2,5,-1
"San Bernardino, California",6071,Deaths (per 100k),2.615,0.210,0.080201,5.299,3,2,5,2
"Durham, North Carolina",37063,Deaths (per 100k),1.555,0.133,0.085714,3.106,2,3,5,2
"Dodge, Wisconsin",55027,Deaths (per 100k),1.138,0.163,0.143,3.106,2,3,5,-2
"El Paso, Texas",48141,Deaths (per 100k),0.953,0.085111,0.089286,3.802,2,3,5,-2
"Bradley, Tennessee",47011,Deaths (per 100k),0.925,0.132,0.143,3.106,2,3,5,-2
"Hays, Texas",48209,Deaths (per 100k),0.434,0.062060,0.143,3.106,2,3,5,-2
"Dougherty, Georgia",13095,Deaths (per 100k),106.872,3.573,0.033435,17.768,4,0,4,0
"Toole, Montana",30101,Deaths (per 100k),84.459,3.016,0.035714,15.593,4,0,4,4
"Orleans, Louisiana",22071,Deaths (per 100k),84.328,3.369,0.039948,14.606,4,0,4,-1
"Nassau, New York",36059,Deaths (per 100k),81.729,3.337,0.040835,15.265,4,0,4,-2
"Early, Georgia",13099,Deaths (per 100k),78.508,2.804,0.035714,15.593,4,0,4,-1
"Westchester, New York",36119,Deaths (per 100k),69.043,3.056,0.044269,14.076,4,0,4,-1
"Wilkinson, Mississippi",28157,Deaths (per 100k),57.937,1.655,0.028571,14.900,4,0,4,4
"Chambers, Alabama",1017,Deaths (per 100k),39.093,1.289,0.032967,15.593,4,0,4,0
"Allen, Louisiana",22003,Deaths (per 100k),35.119,1.115,0.031746,19.406,4,0,4,-1
"Mahoning, Ohio",39099,Deaths (per 100k),20.990,0.875,0.041667,12.969,3,1,4,0
"Miami, Ohio",39109,Deaths (per 100k),20.563,0.935,0.045455,13.117,3,1,4,-1
"Bartow, Georgia",13015,Deaths (per 100k),20.420,0.928,0.045455,12.523,3,1,4,-1
"Winona, Minnesota",27169,Deaths (per 100k),19.808,0.849,0.042857,10.278,3,1,4,1
"Montgomery, Pennsylvania",42091,Deaths (per 100k),19.737,0.791,0.040070,8.358,3,1,4,-1
"Weld, Colorado",8123,Deaths (per 100k),19.723,0.925,0.046875,12.490,3,1,4,-1
"Terrebonne, Louisiana",22109,Deaths (per 100k),19.011,0.905,0.047619,11.532,3,1,4,1
"Clarendon, South Carolina",45027,Deaths (per 100k),17.780,0.847,0.047619,12.820,3,1,4,-1
"Marion, Alabama",1093,Deaths (per 100k),16.830,0.962,0.057143,9.353,3,1,4,1
"East Baton Rouge, Louisiana",22033,Deaths (per 100k),16.361,0.877,0.053571,10.560,3,1,4,0
"Bolivar, Mississippi",28011,Deaths (per 100k),16.325,0.933,0.057143,10.047,3,1,4,0
"Delaware, Pennsylvania",42045,Deaths (per 100k),16.057,0.958,0.059655,7.072,3,1,4,-2
"Tolland, Connecticut",9013,Deaths (per 100k),15.923,0.853,0.053571,10.740,3,1,4,0
"Portage, Ohio",39133,Deaths (per 100k),14.772,0.879,0.059524,9.769,3,1,4,0
"Will, Illinois",17197,Deaths (per 100k),14.622,0.765,0.052334,10.009,3,1,4,-2
"Sullivan, New York",36105,Deaths (per 100k),14.583,0.758,0.051948,11.260,3,1,4,0
"Hunterdon, New Jersey",34019,Deaths (per 100k),14.473,0.689,0.047619,10.624,3,1,4,-2
"Yakima, Washington",53077,Deaths (per 100k),14.350,0.797,0.055556,8.957,3,1,4,0
"Chittenden, Vermont",50007,Deaths (per 100k),14.044,0.611,0.043478,13.513,3,1,4,0
"Calhoun, Mississippi",28013,Deaths (per 100k),13.927,0.995,0.071429,7.273,3,1,4,-1
"District of Columbia, District of Columbia",11001,Deaths (per 100k),13.603,0.891,0.065476,7.509,3,1,4,-1
"Adair, Oklahoma",40001,Deaths (per 100k),13.517,0.644,0.047619,12.127,3,1,4,0
"Milwaukee, Wisconsin",55079,Deaths (per 100k),13.217,0.559,0.042286,13.588,3,1,4,0
"Macon, Tennessee",47111,Deaths (per 100k),12.194,0.581,0.047619,11.433,3,1,4,-2
"Kershaw, South Carolina",45055,Deaths (per 100k),12.021,0.859,0.071429,7.273,3,1,4,-2
"Prince George's, Maryland",24033,Deaths (per 100k),11.547,0.707,0.061224,7.442,3,1,4,0
"Iberia, Louisiana",22045,Deaths (per 100k),11.456,0.614,0.053571,10.047,3,1,4,0
"Acadia, Louisiana",22001,Deaths (per 100k),11.282,0.691,0.061224,8.660,3,1,4,0
"Macon, Alabama",1087,Deaths (per 100k),11.069,0.791,0.071429,7.966,3,1,4,-1
"Lake, Illinois",17097,Deaths (per 100k),10.768,0.738,0.068571,7.793,3,1,4,-1
"Luzerne, Pennsylvania",42079,Deaths (per 100k),10.711,0.675,0.063025,8.059,3,1,4,-1
"Spalding, Georgia",13255,Deaths (per 100k),10.494,0.643,0.061224,7.273,3,1,4,1
"Webster, Louisiana",22119,Deaths (per 100k),10.433,0.745,0.071429,7.273,3,1,4,-1
"Hamilton, Indiana",18057,Deaths (per 100k),10.355,0.549,0.053061,10.100,3,1,4,0
"Denver, Colorado",8031,Deaths (per 100k),10.313,0.471,0.045714,11.173,3,1,4,0
"Baker, Florida",12003,Deaths (per 100k),10.270,0.489,0.047619,10.740,3,1,4,4
"Dearborn, Indiana",18029,Deaths (per 100k),10.110,0.578,0.057143,9.353,3,1,4,0
"Franklin, Louisiana",22041,Deaths (per 100k),9.993,0.714,0.071429,7.966,3,1,4,-3
"Hendricks, Indiana",18063,Deaths (per 100k),9.982,0.671,0.067227,7.619,3,1,4,-1
"St. Louis City, Missouri",29510,Deaths (per 100k),9.981,0.618,0.061905,8.766,3,1,4,0
"Arapahoe, Colorado",8005,Deaths (per 100k),9.900,0.609,0.061538,7.768,3,1,4,-1
"Wagoner, Oklahoma",40145,Deaths (per 100k),9.841,0.527,0.053571,9.122,3,1,4,0
"Trumbull, Ohio",39155,Deaths (per 100k),9.597,0.577,0.060150,7.359,3,1,4,0
"Lake, Indiana",18089,Deaths (per 100k),9.269,0.530,0.057143,8.929,3,1,4,-1
"Columbia, Pennsylvania",42037,Deaths (per 100k),9.236,0.440,0.047619,7.273,3,1,4,0
"DuPage, Illinois",17043,Deaths (per 100k),9.210,0.557,0.060504,8.525,3,1,4,-1
"Nacogdoches, Texas",48347,Deaths (per 100k),9.202,0.657,0.071429,7.504,3,1,4,-1
"Monroe, New York",36055,Deaths (per 100k),9.167,0.424,0.046218,11.875,3,1,4,0
"Delaware, New York",36025,Deaths (per 100k),9.063,0.647,0.071429,7.273,3,1,4,0
"Ulster, New York",36111,Deaths (per 100k),9.010,0.644,0.071429,7.793,3,1,4,0
"Shelby, Indiana",18145,Deaths (per 100k),8.943,0.639,0.071429,7.619,3,1,4,-1
"Floyd, Indiana",18043,Deaths (per 100k),8.915,0.546,0.061224,7.966,3,1,4,0
"Lehigh, Pennsylvania",42077,Deaths (per 100k),8.665,0.503,0.058036,8.766,3,1,4,-1
"Gordon, Georgia",13129,Deaths (per 100k),8.626,0.493,0.057143,9.006,3,1,4,0
"Lee, Alabama",1081,Deaths (per 100k),8.508,0.521,0.061224,8.544,3,1,4,-1
"Washtenaw, Michigan",26161,Deaths (per 100k),8.161,0.427,0.052381,9.731,3,1,4,0
"St. Louis, Missouri",29189,Deaths (per 100k),8.147,0.546,0.067019,7.090,3,1,4,-1
"Floyd, Georgia",13115,Deaths (per 100k),8.122,0.435,0.053571,9.584,3,1,4,2
"Palm Beach, Florida",12099,Deaths (per 100k),8.084,0.334,0.041322,13.771,3,1,4,0
"Sunflower, Mississippi",28133,Deaths (per 100k),7.965,0.569,0.071429,7.966,3,1,4,-1
"Lucas, Ohio",39095,Deaths (per 100k),7.704,0.334,0.043290,12.265,3,1,4,0
"Clinton, Michigan",26037,Deaths (per 100k),7.538,0.538,0.071429,7.504,3,1,4,-2
"Carroll, Georgia",13045,Deaths (per 100k),7.501,0.476,0.063492,7.446,3,1,4,0
"Avoyelles, Louisiana",22009,Deaths (per 100k),7.473,0.356,0.047619,12.127,3,1,4,0
"Mayes, Oklahoma",40097,Deaths (per 100k),7.299,0.348,0.047619,12.820,3,1,4,0
"Sanilac, Michigan",26151,Deaths (per 100k),7.287,0.347,0.047619,10.740,3,1,4,4
"Bartholomew, Indiana",18005,Deaths (per 100k),7.162,0.341,0.047619,11.087,3,1,4,2
"Fulton, Georgia",13121,Deaths (per 100k),7.049,0.322,0.045714,12.185,3,1,4,1
"Madison, New York",36053,Deaths (per 100k),7.048,0.403,0.057143,7.619,3,1,4,4
"Brazos, Texas",48041,Deaths (per 100k),6.980,0.374,0.053571,10.162,3,1,4,0
"St. Clair, Michigan",26147,Deaths (per 100k),6.913,0.359,0.051948,8.660,3,1,4,0
"Washington, Mississippi",28151,Deaths (per 100k),6.832,0.325,0.047619,10.047,3,1,4,4
"El Paso, Colorado",8041,Deaths (per 100k),6.802,0.317,0.046647,12.560,3,1,4,0
"Mobile, Alabama",1097,Deaths (per 100k),6.776,0.346,0.051020,9.145,3,1,4,-1
"Cobb, Georgia",13067,Deaths (per 100k),6.709,0.338,0.050420,11.241,3,1,4,0
"Monroe, Michigan",26115,Deaths (per 100k),6.645,0.475,0.071429,7.966,3,1,4,-2
"Albany, New York",36001,Deaths (per 100k),6.547,0.374,0.057143,10.220,3,1,4,0
"Morton, North Dakota",38059,Deaths (per 100k),6.377,0.455,0.071429,7.273,3,1,4,-1
"Houston, Georgia",13153,Deaths (per 100k),6.335,0.271,0.042857,13.976,3,1,4,2
"Pontotoc, Mississippi",28115,Deaths (per 100k),6.216,0.444,0.071429,7.966,3,1,4,-1
"Sauk, Wisconsin",55111,Deaths (per 100k),6.207,0.443,0.071429,7.966,3,1,4,-1
"Clark, Nevada",32003,Deaths (per 100k),6.044,0.366,0.060480,9.138,3,1,4,0
"Baltimore, Maryland",24005,Deaths (per 100k),6.043,0.328,0.054286,9.499,3,1,4,-1
"Rutherford, North Carolina",37161,Deaths (per 100k),5.968,0.213,0.035714,7.966,3,1,4,-1
"Broward, Florida",12011,Deaths (per 100k),5.889,0.285,0.048447,11.131,3,1,4,0
"Wayne, Pennsylvania",42127,Deaths (per 100k),5.841,0.278,0.047619,7.273,3,1,4,-1
"Clayton, Georgia",13063,Deaths (per 100k),5.817,0.293,0.050420,10.278,3,1,4,2
"New Castle, Delaware",10003,Deaths (per 100k),5.727,0.332,0.058036,8.500,3,1,4,-1
"Highlands, Florida",12055,Deaths (per 100k),5.649,0.269,0.047619,13.167,3,1,4,0
"Sumter, South Carolina",45085,Deaths (per 100k),5.622,0.268,0.047619,11.433,3,1,4,0
"Benton, Oregon",41003,Deaths (per 100k),5.373,0.307,0.057143,7.273,3,1,4,-2
"Sarasota, Florida",12115,Deaths (per 100k),5.303,0.362,0.068323,7.083,3,1,4,-1
"Broome, New York",36007,Deaths (per 100k),5.250,0.225,0.042857,12.358,3,1,4,2
"Boulder, Colorado",8013,Deaths (per 100k),5.212,0.350,0.067227,8.053,3,1,4,-1
"Pike, Mississippi",28113,Deaths (per 100k),5.091,0.364,0.071429,7.273,3,1,4,-1
"Allen, Indiana",18003,Deaths (per 100k),5.009,0.339,0.067669,7.581,3,1,4,-1
"Stanly, North Carolina",37167,Deaths (per 100k),4.777,0.227,0.047619,7.966,3,1,4,-1
"Charlotte, Florida",12015,Deaths (per 100k),4.764,0.302,0.063492,7.446,3,1,4,-2
"St. Charles, Missouri",29183,Deaths (per 100k),4.726,0.249,0.052632,10.146,3,1,4,0
"Linn, Oregon",41043,Deaths (per 100k),4.624,0.220,0.047619,10.740,3,1,4,4
"Douglas, Colorado",8035,Deaths (per 100k),4.556,0.203,0.044643,12.127,3,1,4,0
"LaPorte, Indiana",18091,Deaths (per 100k),4.550,0.260,0.057143,9.353,3,1,4,0
"Belmont, Ohio",39013,Deaths (per 100k),4.477,0.213,0.047619,12.820,3,1,4,-1
"Muskogee, Oklahoma",40101,Deaths (per 100k),4.412,0.210,0.047619,11.433,3,1,4,0
"Galveston, Texas",48167,Deaths (per 100k),4.384,0.251,0.057143,8.544,3,1,4,-1
"Johnston, North Carolina",37101,Deaths (per 100k),4.299,0.273,0.063492,8.313,3,1,4,-1
"Geauga, Ohio",39055,Deaths (per 100k),4.271,0.305,0.071429,7.619,3,1,4,-2
"Gwinnett, Georgia",13135,Deaths (per 100k),4.059,0.275,0.067669,7.427,3,1,4,-1
"Hamilton, Ohio",39061,Deaths (per 100k),4.037,0.227,0.056277,9.140,3,1,4,-1
"Bedford, Tennessee",47003,Deaths (per 100k),4.023,0.287,0.071429,7.966,3,1,4,-2
"Webb, Texas",48479,Deaths (per 100k),3.976,0.258,0.064935,8.244,3,1,4,0
"Kent, Michigan",26081,Deaths (per 100k),3.805,0.217,0.057143,7.619,3,1,4,1
"Jefferson, Alabama",1073,Deaths (per 100k),3.796,0.217,0.057143,8.937,3,1,4,1
"Saline, Kansas",20169,Deaths (per 100k),3.688,0.263,0.071429,7.966,3,1,4,-1
"Howard, Maryland",24027,Deaths (per 100k),3.684,0.263,0.071429,7.041,3,1,4,-1
"Jefferson, Texas",48245,Deaths (per 100k),3.578,0.227,0.063492,7.446,3,1,4,2
"Bernalillo, New Mexico",35001,Deaths (per 100k),3.534,0.210,0.059524,8.174,3,1,4,1
"Genesee, New York",36037,Deaths (per 100k),3.492,0.249,0.071429,7.273,3,1,4,-1
"Horry, South Carolina",45051,Deaths (per 100k),3.389,0.202,0.059524,8.105,3,1,4,2
"Washington, New York",36115,Deaths (per 100k),3.268,0.233,0.071429,7.273,3,1,4,-1
"Santa Rosa, Florida",12113,Deaths (per 100k),3.255,0.233,0.071429,7.273,3,1,4,-1
"Calvert, Maryland",24009,Deaths (per 100k),3.242,0.154,0.047619,5.885,2,2,4,4
"Fairfax, Virginia",51059,Deaths (per 100k),3.224,0.212,0.065637,7.232,3,1,4,-1
"Georgetown, South Carolina",45043,Deaths (per 100k),3.191,0.228,0.071429,7.273,3,1,4,-1
"DeKalb, Georgia",13089,Deaths (per 100k),3.161,0.207,0.065476,7.399,3,1,4,1
"Pulaski, Kentucky",21199,Deaths (per 100k),3.078,0.220,0.071429,7.966,3,1,4,-1
"McCracken, Kentucky",21145,Deaths (per 100k),3.057,0.218,0.071429,7.966,3,1,4,-1
"Saratoga, New York",36091,Deaths (per 100k),3.045,0.186,0.061224,6.810,2,2,4,4
"Greene, Tennessee",47059,Deaths (per 100k),2.896,0.207,0.071429,7.966,3,1,4,-1
"York, Maine",23031,Deaths (per 100k),2.890,0.206,0.071429,7.041,3,1,4,-2
"Mecklenburg, North Carolina",37119,Deaths (per 100k),2.612,0.154,0.059113,6.810,2,2,4,0
"Leavenworth, Kansas",20103,Deaths (per 100k),2.446,0.175,0.071429,5.191,2,2,4,4
"Midland, Michigan",26111,Deaths (per 100k),2.405,0.172,0.071429,5.191,2,2,4,4
"Madison, Illinois",17119,Deaths (per 100k),2.282,0.163,0.071429,4.497,2,2,4,1
"Dallas, Texas",48113,Deaths (per 100k),2.277,0.179,0.078571,6.221,2,2,4,0
"Franklin, Ohio",39049,Deaths (per 100k),2.202,0.141,0.064039,6.792,2,2,4,2
"Hinds, Mississippi",28049,Deaths (per 100k),2.157,0.185,0.085714,5.191,2,2,4,0
"Collier, Florida",12021,Deaths (per 100k),2.078,0.148,0.071429,6.752,2,2,4,1
"Johnson, Iowa",19103,Deaths (per 100k),1.985,0.189,0.095238,5.538,2,2,4,0
"Craven, North Carolina",37049,Deaths (per 100k),1.958,0.140,0.071429,5.191,2,2,4,4
"Champaign, Illinois",17019,Deaths (per 100k),1.908,0.136,0.071429,6.579,2,2,4,-2
"Indian River, Florida",12061,Deaths (per 100k),1.876,0.089329,0.047619,6.579,2,2,4,-2
"Cabarrus, North Carolina",37025,Deaths (per 100k),1.848,0.132,0.071429,6.926,2,2,4,1
"Travis, Texas",48453,Deaths (per 100k),1.805,0.135,0.074534,5.538,2,2,4,0
"Porter, Indiana",18127,Deaths (per 100k),1.761,0.168,0.095238,4.844,2,2,4,-1
"Scott, Iowa",19163,Deaths (per 100k),1.735,0.165,0.095238,4.149,2,2,4,-1
"Ottawa, Michigan",26139,Deaths (per 100k),1.713,0.147,0.085714,4.265,2,2,4,2
"Windham, Connecticut",9015,Deaths (per 100k),1.713,0.122,0.071429,5.885,2,2,4,4
"Midland, Texas",48329,Deaths (per 100k),1.697,0.162,0.095238,4.844,2,2,4,1
"Iredell, North Carolina",37097,Deaths (per 100k),1.650,0.157,0.095238,4.844,2,2,4,-1
"McLennan, Texas",48309,Deaths (per 100k),1.559,0.111,0.071429,6.926,2,2,4,-1
"St. Johns, Florida",12109,Deaths (per 100k),1.511,0.108,0.071429,6.232,2,2,4,1
"Taylor, Texas",48441,Deaths (per 100k),1.449,0.103,0.071429,6.579,2,2,4,0
"Brunswick, North Carolina",37019,Deaths (per 100k),1.400,0.100,0.071429,6.579,2,2,4,0
"Berkeley, South Carolina",45015,Deaths (per 100k),1.316,0.125,0.095238,5.538,2,2,4,-2
"Salt Lake, Utah",49035,Deaths (per 100k),1.293,0.073864,0.057143,6.579,2,2,4,4
"Union, North Carolina",37179,Deaths (per 100k),1.251,0.119,0.095238,5.538,2,2,4,0
"Brevard, Florida",12009,Deaths (per 100k),1.163,0.119,0.102,5.469,2,2,4,0
"Peoria, Illinois",17143,Deaths (per 100k),1.116,0.079729,0.071429,5.191,2,2,4,4
"Seminole, Florida",12117,Deaths (per 100k),1.060,0.060555,0.057143,6.232,2,2,4,0
"Utah, Utah",49049,Deaths (per 100k),0.786,0.067361,0.085714,4.033,2,2,4,4
"Stanislaus, California",6099,Deaths (per 100k),0.726,0.077829,0.107,4.728,2,2,4,-2
"Hidalgo, Texas",48215,Deaths (per 100k),0.345,0.032890,0.095238,3.802,1,3,4,1
"St. Charles, Louisiana",22089,Deaths (per 100k),52.731,0.807,0.015306,41.241,3,0,3,-1
"West Baton Rouge, Louisiana",22121,Deaths (per 100k),37.786,0.540,0.014286,44.014,3,0,3,3
"Claiborne, Louisiana",22027,Deaths (per 100k),31.908,0.912,0.028571,17.673,3,0,3,-2
"Tippah, Mississippi",28139,Deaths (per 100k),31.797,0.649,0.020408,29.457,3,0,3,3
"De Soto, Louisiana",22031,Deaths (per 100k),29.130,0.520,0.017857,36.389,3,0,3,0
"St. Bernard, Louisiana",22087,Deaths (per 100k),25.400,0.605,0.023810,25.991,3,0,3,0
"Leflore, Mississippi",28083,Deaths (per 100k),24.838,0.507,0.020408,27.378,3,0,3,0
"Worth, Georgia",13321,Deaths (per 100k),24.695,0.706,0.028571,19.753,3,0,3,3
"Washington, Louisiana",22117,Deaths (per 100k),23.813,0.928,0.038961,15.131,3,0,3,0
"Holmes, Mississippi",28051,Deaths (per 100k),23.516,0.840,0.035714,15.593,3,0,3,3
"Berkshire, Massachusetts",25003,Deaths (per 100k),21.610,0.457,0.021164,25.645,3,0,3,0
"Orange, Indiana",18117,Deaths (per 100k),20.360,0.727,0.035714,16.287,3,0,3,-3
"Lawrence, Indiana",18093,Deaths (per 100k),19.837,0.630,0.031746,19.406,3,0,3,0
"Chaffee, Colorado",8015,Deaths (per 100k),19.650,0.702,0.035714,16.287,3,0,3,-3
"Darke, Ohio",39037,Deaths (per 100k),19.564,0.559,0.028571,22.872,3,0,3,-1
"Columbia, New York",36021,Deaths (per 100k),18.500,0.721,0.038961,14.669,3,0,3,-2
"Fayette, Indiana",18041,Deaths (per 100k),17.315,0.618,0.035714,15.593,3,0,3,3
"Carroll, Maryland",24013,Deaths (per 100k),17.216,0.339,0.019704,33.963,3,0,3,-1
"Osage, Oklahoma",40113,Deaths (per 100k),17.035,0.304,0.017857,37.082,3,0,3,-1
"Ware, Georgia",13299,Deaths (per 100k),16.791,0.400,0.023810,21.139,3,0,3,0
"Benton, Washington",53005,Deaths (per 100k),16.635,0.629,0.037815,15.978,3,0,3,0
"Sumner, Tennessee",47165,Deaths (per 100k),15.684,0.523,0.033333,18.069,3,0,3,0
"King, Washington",53033,Deaths (per 100k),15.359,0.298,0.019405,31.463,3,0,3,0
"Pike, Pennsylvania",42103,Deaths (per 100k),14.335,0.512,0.035714,16.287,3,0,3,0
"Christian, Illinois",17021,Deaths (per 100k),12.382,0.442,0.035714,16.287,3,0,3,0
"Northampton, Pennsylvania",42095,Deaths (per 100k),11.792,0.281,0.023810,20.099,3,0,3,0
"Snohomish, Washington",53061,Deaths (per 100k),11.313,0.400,0.035330,16.648,3,0,3,0
"Kankakee, Illinois",17091,Deaths (per 100k),10.923,0.390,0.035714,15.824,3,0,3,-1
