location,fips,metric,value,change (avg),growth rate,doubling time (days),severity (change),severity (growth),severity,severity (trend)
"Lubbock, Texas",48303,Deaths (per 100k),9.016,0.874,0.096939,4.825,3,2,5,-1
"Marquette, Michigan",26103,Deaths (per 100k),8.996,0.643,0.071429,6.579,3,2,5,0
"Shelby, Indiana",18145,Deaths (per 100k),8.943,0.639,0.071429,6.926,3,2,5,0
"Calcasieu, Louisiana",22019,Deaths (per 100k),8.848,0.772,0.087302,5.506,3,2,5,0
"Arapahoe, Colorado",8005,Deaths (per 100k),8.834,0.783,0.088670,5.422,3,2,5,0
"Crittenden, Arkansas",5035,Deaths (per 100k),8.341,0.596,0.071429,5.885,3,2,5,0
"St. Louis, Missouri",29189,Deaths (per 100k),8.047,0.560,0.069643,6.223,3,2,5,0
"Gloucester, New Jersey",34015,Deaths (per 100k),7.887,0.686,0.086957,4.199,3,2,5,0
"Ouachita, Louisiana",22073,Deaths (per 100k),7.829,0.559,0.071429,5.422,3,2,5,0
"Jefferson, Kentucky",21111,Deaths (per 100k),7.825,0.633,0.080952,5.803,3,2,5,0
"Manatee, Florida",12081,Deaths (per 100k),7.687,0.638,0.082949,4.458,3,2,5,1
"Clinton, Michigan",26037,Deaths (per 100k),7.538,0.538,0.071429,6.810,3,2,5,-1
"Wyoming, New York",36121,Deaths (per 100k),7.527,0.717,0.095238,4.149,3,2,5,-2
"Toombs, Georgia",13279,Deaths (per 100k),7.454,0.532,0.071429,5.885,3,2,5,5
"Miami-Dade, Florida",12086,Deaths (per 100k),7.288,0.636,0.087302,5.065,3,2,5,0
"Baltimore City, Maryland",24510,Deaths (per 100k),7.245,0.505,0.069767,6.215,3,2,5,0
"Atlantic, New Jersey",34001,Deaths (per 100k),7.206,0.596,0.082707,4.497,3,2,5,0
"Jackson, Illinois",17077,Deaths (per 100k),7.048,0.755,0.107,5.191,3,2,5,-1
"McKinley, New Mexico",35031,Deaths (per 100k),7.006,0.400,0.057143,5.191,3,2,5,5
"Wood, Ohio",39173,Deaths (per 100k),6.880,0.437,0.063492,4.844,3,2,5,0
"Chester, Pennsylvania",42029,Deaths (per 100k),6.857,0.571,0.083333,4.596,3,2,5,-1
"Franklin, Missouri",29071,Deaths (per 100k),6.733,0.550,0.081633,4.497,3,2,5,3
"Otsego, New York",36077,Deaths (per 100k),6.723,0.480,0.071429,4.497,3,2,5,-1
"Monroe, Michigan",26115,Deaths (per 100k),6.645,0.570,0.085714,6.001,3,2,5,-2
"Rockdale, Georgia",13247,Deaths (per 100k),6.601,0.629,0.095238,4.844,3,2,5,-1
"Morton, North Dakota",38059,Deaths (per 100k),6.377,0.455,0.071429,6.579,3,2,5,0
"Warrick, Indiana",18173,Deaths (per 100k),6.349,0.454,0.071429,6.232,3,2,5,-2
"Stark, Ohio",39151,Deaths (per 100k),6.206,0.540,0.086957,5.141,3,2,5,0
"Mobile, Alabama",1097,Deaths (per 100k),6.050,0.449,0.074286,6.419,3,2,5,1
"Los Angeles, California",,Deaths (per 100k),5.738,0.363,0.063244,6.590,3,2,5,0
"New Castle, Delaware",10003,Deaths (per 100k),5.727,0.537,0.093750,4.695,3,2,5,0
"Jackson, Michigan",26075,Deaths (per 100k),5.678,0.451,0.079365,6.024,3,2,5,0
"Harris, Georgia",13145,Deaths (per 100k),5.676,0.405,0.071429,5.191,3,2,5,-1
"Kent, Delaware",10001,Deaths (per 100k),5.531,0.395,0.071429,6.024,3,2,5,1
"Burke, North Carolina",37023,Deaths (per 100k),5.526,0.474,0.085714,5.422,3,2,5,0
"McHenry, Illinois",17111,Deaths (per 100k),5.524,0.371,0.067227,5.191,3,2,5,0
"Hennepin, Minnesota",27053,Deaths (per 100k),5.451,0.384,0.070393,5.579,3,2,5,1
"Whiteside, Illinois",17195,Deaths (per 100k),5.437,0.518,0.095238,4.497,3,2,5,-1
"Beauregard, Louisiana",22011,Deaths (per 100k),5.334,0.381,0.071429,5.885,3,2,5,5
"Sarasota, Florida",12115,Deaths (per 100k),5.303,0.395,0.074534,5.827,3,2,5,0
"Berrien, Michigan",26021,Deaths (per 100k),5.215,0.559,0.107,4.033,3,2,5,-1
"Livingston, Michigan",26093,Deaths (per 100k),5.208,0.446,0.085714,4.612,3,2,5,-1
"Pike, Mississippi",28113,Deaths (per 100k),5.091,0.364,0.071429,6.579,3,2,5,0
"Allen, Indiana",18003,Deaths (per 100k),5.009,0.377,0.075188,6.163,3,2,5,0
"Richmond, Georgia",13245,Deaths (per 100k),4.938,0.423,0.085714,4.844,3,2,5,0
"Charlotte, Florida",12015,Deaths (per 100k),4.764,0.378,0.079365,5.330,3,2,5,-1
"Windham, Vermont",50025,Deaths (per 100k),4.737,0.338,0.071429,5.885,3,2,5,0
"Boulder, Colorado",8013,Deaths (per 100k),4.598,0.526,0.114,4.786,3,2,5,-1
"Belmont, Ohio",39013,Deaths (per 100k),4.477,0.426,0.095238,5.885,3,2,5,0
"Niagara, New York",36063,Deaths (per 100k),4.300,0.341,0.079365,5.885,3,2,5,-2
"Benton, Oregon",41003,Deaths (per 100k),4.299,0.461,0.107,4.265,3,2,5,-1
"Geauga, Ohio",39055,Deaths (per 100k),4.271,0.458,0.107,4.497,3,2,5,-1
"Cuyahoga, Ohio",39035,Deaths (per 100k),4.210,0.289,0.068681,6.079,3,2,5,2
"Franklin, Washington",53021,Deaths (per 100k),4.201,0.300,0.071429,5.885,3,2,5,5
"Johnson, Kansas",20091,Deaths (per 100k),4.150,0.285,0.068571,6.579,3,2,5,2
"Marshall, Alabama",1095,Deaths (per 100k),4.133,0.295,0.071429,5.191,3,2,5,2
"Galveston, Texas",48167,Deaths (per 100k),4.092,0.292,0.071429,6.678,3,2,5,0
"Sandoval, New Mexico",35043,Deaths (per 100k),4.089,0.292,0.071429,5.422,3,2,5,2
"Racine, Wisconsin",55101,Deaths (per 100k),4.075,0.364,0.089286,4.497,3,2,5,0
"Oktibbeha, Mississippi",28105,Deaths (per 100k),4.033,0.288,0.071429,5.191,3,2,5,5
"Moore, North Carolina",37125,Deaths (per 100k),3.965,0.283,0.071429,6.232,3,2,5,2
"Wayne, Pennsylvania",42127,Deaths (per 100k),3.894,0.278,0.071429,6.579,3,2,5,0
"Medina, Texas",48325,Deaths (per 100k),3.877,0.277,0.071429,5.885,3,2,5,0
"Allegheny, Pennsylvania",42003,Deaths (per 100k),3.865,0.294,0.075988,4.913,3,2,5,1
"Gwinnett, Georgia",13135,Deaths (per 100k),3.845,0.290,0.075397,6.360,3,2,5,1
"Boone, Illinois",17007,Deaths (per 100k),3.735,0.267,0.071429,5.191,3,2,5,5
"Clinton, New York",36019,Deaths (per 100k),3.727,0.532,0.143,4.033,3,2,5,-2
"Westmoreland, Pennsylvania",42129,Deaths (per 100k),3.726,0.328,0.087912,4.931,3,2,5,-2
"Onondaga, New York",36067,Deaths (per 100k),3.691,0.279,0.075630,6.193,3,2,5,2
"Hamilton, Ohio",39061,Deaths (per 100k),3.670,0.280,0.076190,6.796,3,2,5,0
"Yolo, California",6113,Deaths (per 100k),3.628,0.259,0.071429,5.017,3,2,5,2
"Columbus, North Carolina",37047,Deaths (per 100k),3.603,0.257,0.071429,5.191,3,2,5,5
"Autauga, Alabama",1001,Deaths (per 100k),3.580,0.256,0.071429,5.191,3,2,5,5
"Pueblo, Colorado",8101,Deaths (per 100k),3.562,0.254,0.071429,5.422,3,2,5,2
"Schuylkill, Pennsylvania",42107,Deaths (per 100k),3.537,0.303,0.085714,4.033,3,2,5,-2
"Genesee, New York",36037,Deaths (per 100k),3.492,0.249,0.071429,6.579,3,2,5,0
"Multnomah, Oregon",41051,Deaths (per 100k),3.445,0.264,0.076531,6.625,3,2,5,0
"Kennebec, Maine",23011,Deaths (per 100k),3.271,0.234,0.071429,4.149,3,2,5,-2
"Washington, New York",36115,Deaths (per 100k),3.268,0.233,0.071429,6.579,3,2,5,0
"Santa Rosa, Florida",12113,Deaths (per 100k),3.255,0.310,0.095238,4.844,3,2,5,2
"Dauphin, Pennsylvania",42043,Deaths (per 100k),3.234,0.257,0.079365,4.497,3,2,5,1
"Fairfax, Virginia",51059,Deaths (per 100k),3.224,0.224,0.069498,6.155,3,2,5,2
"Georgetown, South Carolina",45043,Deaths (per 100k),3.191,0.228,0.071429,6.579,3,2,5,0
"Wayne, Indiana",18177,Deaths (per 100k),3.036,0.217,0.071429,5.191,3,2,5,5
"Paulding, Georgia",13223,Deaths (per 100k),2.964,0.254,0.085714,5.422,3,2,5,-2
"St. Joseph, Indiana",18141,Deaths (per 100k),2.943,0.263,0.089286,4.080,3,2,5,-2
"York, Maine",23031,Deaths (per 100k),2.890,0.275,0.095238,4.670,3,2,5,1
"Forsyth, Georgia",13117,Deaths (per 100k),2.866,0.234,0.081633,5.538,3,2,5,1
"Houston, Alabama",1069,Deaths (per 100k),2.833,0.270,0.095238,4.149,3,2,5,1
"Lowndes, Georgia",13185,Deaths (per 100k),2.555,0.243,0.095238,5.885,3,2,5,0
"Madison, Illinois",17119,Deaths (per 100k),1.901,0.163,0.085714,3.802,2,3,5,5
"Scott, Iowa",19163,Deaths (per 100k),1.735,0.165,0.095238,3.454,2,3,5,1
"Talladega, Alabama",1121,Deaths (per 100k),1.250,0.179,0.143,3.106,2,3,5,-2
"Flathead, Montana",30029,Deaths (per 100k),0.963,0.138,0.143,3.106,2,3,5,-2
"New Hanover, North Carolina",37129,Deaths (per 100k),0.426,0.060927,0.143,3.106,2,3,5,-2
"St. John the Baptist, Louisiana",22095,Deaths (per 100k),123.725,4.335,0.035040,16.180,4,0,4,0
"Dougherty, Georgia",13095,Deaths (per 100k),103.461,3.898,0.037677,15.622,4,0,4,0
"Toole, Montana",30101,Deaths (per 100k),84.459,3.016,0.035714,14.900,4,0,4,4
"Chambers, Alabama",1017,Deaths (per 100k),33.079,1.289,0.038961,14.900,4,0,4,1
"Bartow, Georgia",13015,Deaths (per 100k),20.420,0.928,0.045455,11.830,3,1,4,1
"Otsego, Michigan",26137,Deaths (per 100k),20.269,0.579,0.028571,10.047,3,1,4,4
"Monroe, Pennsylvania",42089,Deaths (per 100k),19.968,0.839,0.042017,12.265,3,1,4,0
"Mahoning, Ohio",39099,Deaths (per 100k),19.678,1.000,0.050794,10.697,3,1,4,0
"Carroll, Maryland",24013,Deaths (per 100k),17.216,0.848,0.049261,13.097,3,1,4,0
"Lackawanna, Pennsylvania",42069,Deaths (per 100k),16.693,0.818,0.048980,9.411,3,1,4,-1
"East Baton Rouge, Louisiana",22033,Deaths (per 100k),16.361,0.877,0.053571,9.867,3,1,4,0
"Bolivar, Mississippi",28011,Deaths (per 100k),16.325,0.933,0.057143,9.353,3,1,4,-2
"Tolland, Connecticut",9013,Deaths (per 100k),15.923,0.948,0.059524,9.006,3,1,4,0
"Winona, Minnesota",27169,Deaths (per 100k),15.847,0.849,0.053571,9.584,3,1,4,1
"Portage, Ohio",39133,Deaths (per 100k),14.772,0.879,0.059524,9.076,3,1,4,-2
"Sullivan, New York",36105,Deaths (per 100k),14.583,0.758,0.051948,10.567,3,1,4,0
"Chittenden, Vermont",50007,Deaths (per 100k),14.044,0.611,0.043478,12.820,3,1,4,-2
"Will, Illinois",17197,Deaths (per 100k),13.609,0.786,0.057751,9.061,3,1,4,-2
"Yakima, Washington",53077,Deaths (per 100k),13.553,0.569,0.042017,11.711,3,1,4,0
"Adair, Oklahoma",40001,Deaths (per 100k),13.517,0.644,0.047619,11.433,3,1,4,0
"Milwaukee, Wisconsin",55079,Deaths (per 100k),12.900,0.650,0.050351,11.046,3,1,4,0
"Columbiana, Ohio",39029,Deaths (per 100k),12.760,0.701,0.054945,7.550,3,1,4,0
"Montgomery, Pennsylvania",42091,Deaths (per 100k),12.757,0.808,0.063342,7.494,3,1,4,-1
"Macon, Tennessee",47111,Deaths (per 100k),12.194,0.581,0.047619,10.740,3,1,4,-2
"Iberia, Louisiana",22045,Deaths (per 100k),11.456,0.614,0.053571,9.353,3,1,4,0
"Acadia, Louisiana",22001,Deaths (per 100k),11.282,0.460,0.040816,12.127,3,1,4,-1
"Macon, Alabama",1087,Deaths (per 100k),11.069,0.791,0.071429,7.273,3,1,4,-1
"Prince George's, Maryland",24033,Deaths (per 100k),10.447,0.550,0.052632,8.779,3,1,4,-1
"Hamilton, Indiana",18057,Deaths (per 100k),10.355,0.507,0.048980,10.220,3,1,4,0
"Baker, Florida",12003,Deaths (per 100k),10.270,0.489,0.047619,10.047,3,1,4,4
"Dearborn, Indiana",18029,Deaths (per 100k),10.110,0.578,0.057143,8.660,3,1,4,0
"Franklin, Louisiana",22041,Deaths (per 100k),9.993,0.714,0.071429,7.273,3,1,4,-4
"St. Louis City, Missouri",29510,Deaths (per 100k),9.981,0.523,0.052381,9.605,3,1,4,-1
"Barnstable, Massachusetts",25001,Deaths (per 100k),9.390,0.470,0.050000,11.235,3,1,4,0
"Denver, Colorado",8031,Deaths (per 100k),9.076,0.589,0.064935,8.313,3,1,4,0
"Ulster, New York",36111,Deaths (per 100k),9.010,0.563,0.062500,8.164,3,1,4,0
"Floyd, Indiana",18043,Deaths (per 100k),8.915,0.546,0.061224,7.273,3,1,4,0
"DuPage, Illinois",17043,Deaths (per 100k),8.885,0.557,0.062718,7.831,3,1,4,-1
"Lake, Indiana",18089,Deaths (per 100k),8.857,0.559,0.063123,7.784,3,1,4,-1
"Dutchess, New York",36027,Deaths (per 100k),8.837,0.437,0.049451,8.043,3,1,4,0
"Bossier, Louisiana",22015,Deaths (per 100k),8.659,0.450,0.051948,11.953,3,1,4,0
"Gordon, Georgia",13129,Deaths (per 100k),8.626,0.493,0.057143,8.313,3,1,4,4
"Wagoner, Oklahoma",40145,Deaths (per 100k),8.611,0.527,0.061224,8.429,3,1,4,0
"Lee, Alabama",1081,Deaths (per 100k),8.508,0.521,0.061224,7.851,3,1,4,-1
"Monroe, New York",36055,Deaths (per 100k),8.358,0.424,0.050691,11.181,3,1,4,0
"Sumter, Florida",12119,Deaths (per 100k),8.307,0.432,0.051948,11.607,3,1,4,0
"Montgomery, Maryland",24031,Deaths (per 100k),8.185,0.394,0.048173,8.086,3,1,4,0
"Trumbull, Ohio",39155,Deaths (per 100k),8.082,0.505,0.062500,7.669,3,1,4,0
"Sunflower, Mississippi",28133,Deaths (per 100k),7.965,0.569,0.071429,7.273,3,1,4,-1
"Washtenaw, Michigan",26161,Deaths (per 100k),7.889,0.389,0.049261,9.977,3,1,4,0
"Lehigh, Pennsylvania",42077,Deaths (per 100k),7.852,0.503,0.064039,8.073,3,1,4,-1
"Etowah, Alabama",1055,Deaths (per 100k),7.823,0.419,0.053571,11.202,3,1,4,0
"Chelan, Washington",53007,Deaths (per 100k),7.772,0.555,0.071429,7.966,3,1,4,0
"Palm Beach, Florida",12099,Deaths (per 100k),7.683,0.372,0.048447,11.700,3,1,4,0
"Carroll, Georgia",13045,Deaths (per 100k),7.501,0.238,0.031746,13.860,3,1,4,0
"Avoyelles, Louisiana",22009,Deaths (per 100k),7.473,0.356,0.047619,11.433,3,1,4,0
"Cleveland, Oklahoma",40027,Deaths (per 100k),7.394,0.352,0.047619,12.325,3,1,4,1
"Mayes, Oklahoma",40097,Deaths (per 100k),7.299,0.348,0.047619,12.127,3,1,4,0
"Sanilac, Michigan",26151,Deaths (per 100k),7.287,0.347,0.047619,10.047,3,1,4,4
"Lucas, Ohio",39095,Deaths (per 100k),7.237,0.400,0.055300,9.584,3,1,4,0
"Bartholomew, Indiana",18005,Deaths (per 100k),7.162,0.341,0.047619,10.393,3,1,4,4
"Anne Arundel, Maryland",24003,Deaths (per 100k),7.078,0.444,0.062718,7.542,3,1,4,-1
"Muscatine, Iowa",19139,Deaths (per 100k),7.032,0.335,0.047619,7.273,3,1,4,-1
"Brazos, Texas",48041,Deaths (per 100k),6.980,0.374,0.053571,9.469,3,1,4,0
"Lafayette, Louisiana",22055,Deaths (per 100k),6.956,0.292,0.042017,13.929,3,1,4,0
"Fulton, Georgia",13121,Deaths (per 100k),6.955,0.336,0.048263,11.017,3,1,4,1
"Coffee, Georgia",13069,Deaths (per 100k),6.933,0.330,0.047619,12.820,3,1,4,0
"El Paso, Colorado",8041,Deaths (per 100k),6.802,0.357,0.052478,10.509,3,1,4,1
"Cobb, Georgia",13067,Deaths (per 100k),6.709,0.338,0.050420,10.547,3,1,4,0
"Albany, New York",36001,Deaths (per 100k),6.547,0.421,0.064286,8.429,3,1,4,-1
"Campbell, Kentucky",21037,Deaths (per 100k),6.411,0.305,0.047619,8.313,3,1,4,4
"Houston, Georgia",13153,Deaths (per 100k),6.335,0.271,0.042857,13.282,3,1,4,2
"Pontotoc, Mississippi",28115,Deaths (per 100k),6.216,0.444,0.071429,7.273,3,1,4,-1
"Sauk, Wisconsin",55111,Deaths (per 100k),6.207,0.443,0.071429,7.273,3,1,4,-1
"Harrison, Texas",48203,Deaths (per 100k),6.010,0.215,0.035714,7.273,3,1,4,-1
"Adams, Colorado",8001,Deaths (per 100k),5.991,0.414,0.069124,8.244,3,1,4,0
"Broward, Florida",12011,Deaths (per 100k),5.889,0.256,0.043478,11.671,3,1,4,0
"Clark, Nevada",32003,Deaths (per 100k),5.868,0.309,0.052632,10.061,3,1,4,0
"Lawrence, Pennsylvania",42073,Deaths (per 100k),5.847,0.334,0.057143,10.393,3,1,4,-1
"Highlands, Florida",12055,Deaths (per 100k),5.649,0.269,0.047619,12.473,3,1,4,0
"Sumter, South Carolina",45085,Deaths (per 100k),5.622,0.402,0.071429,7.041,3,1,4,0
"Medina, Ohio",39103,Deaths (per 100k),5.563,0.397,0.071429,8.105,3,1,4,-1
"Lafayette, Mississippi",28071,Deaths (per 100k),5.554,0.264,0.047619,7.273,3,1,4,-1
"Baltimore, Maryland",24005,Deaths (per 100k),5.439,0.345,0.063492,8.348,3,1,4,-1
"Rapides, Louisiana",22079,Deaths (per 100k),5.399,0.331,0.061224,9.122,3,1,4,0
"St. Clair, Michigan",26147,Deaths (per 100k),5.027,0.359,0.071429,7.966,3,1,4,-1
"Livingston, New York",36051,Deaths (per 100k),4.768,0.227,0.047619,12.820,3,1,4,0
"Linn, Oregon",41043,Deaths (per 100k),4.624,0.220,0.047619,10.047,3,1,4,4
"LaPorte, Indiana",18091,Deaths (per 100k),4.550,0.260,0.057143,8.660,3,1,4,2
"St. Charles, Missouri",29183,Deaths (per 100k),4.477,0.213,0.047619,11.087,3,1,4,0
"Baldwin, Georgia",13009,Deaths (per 100k),4.455,0.318,0.071429,7.966,3,1,4,-1
"Muskogee, Oklahoma",40101,Deaths (per 100k),4.412,0.210,0.047619,10.740,3,1,4,4
"Johnston, North Carolina",37101,Deaths (per 100k),4.299,0.273,0.063492,7.619,3,1,4,-1
"Douglas, Colorado",8035,Deaths (per 100k),4.272,0.285,0.066667,8.065,3,1,4,1
"Bedford, Tennessee",47003,Deaths (per 100k),4.023,0.287,0.071429,7.273,3,1,4,-3
"St. Louis, Minnesota",27137,Deaths (per 100k),4.019,0.215,0.053571,8.429,3,1,4,-2
"Webb, Texas",48479,Deaths (per 100k),3.976,0.258,0.064935,7.550,3,1,4,2
"St. Lucie, Florida",12111,Deaths (per 100k),3.960,0.218,0.054945,7.134,3,1,4,2
"Jefferson, Alabama",1073,Deaths (per 100k),3.796,0.217,0.057143,8.244,3,1,4,2
"Saline, Kansas",20169,Deaths (per 100k),3.688,0.263,0.071429,7.273,3,1,4,-1
"Howard, Maryland",24027,Deaths (per 100k),3.684,0.219,0.059524,7.689,3,1,4,-1
"Stanly, North Carolina",37167,Deaths (per 100k),3.184,0.227,0.071429,7.273,3,1,4,-3
"Pulaski, Kentucky",21199,Deaths (per 100k),3.078,0.220,0.071429,7.273,3,1,4,-1
"McCracken, Kentucky",21145,Deaths (per 100k),3.057,0.218,0.071429,7.273,3,1,4,-1
"Rutherford, North Carolina",37161,Deaths (per 100k),2.984,0.213,0.071429,7.273,3,1,4,-3
"Greene, Tennessee",47059,Deaths (per 100k),2.896,0.207,0.071429,7.273,3,1,4,-1
"Polk, Iowa",19153,Deaths (per 100k),2.652,0.175,0.065934,4.728,2,2,4,1
"Oneida, New York",36065,Deaths (per 100k),2.624,0.187,0.071429,6.348,2,2,4,1
"San Bernardino, California",6071,Deaths (per 100k),2.615,0.151,0.057644,6.549,2,2,4,1
"Escambia, Florida",12033,Deaths (per 100k),2.513,0.135,0.053571,5.654,2,2,4,3
"Alameda, California",6001,Deaths (per 100k),2.453,0.171,0.069686,6.752,2,2,4,0
"Aiken, South Carolina",45003,Deaths (per 100k),2.341,0.167,0.071429,4.844,2,2,4,-1
"Dallas, Texas",48113,Deaths (per 100k),2.277,0.163,0.071429,6.116,2,2,4,0
"Calvert, Maryland",24009,Deaths (per 100k),2.162,0.154,0.071429,5.191,2,2,4,4
"Mecklenburg, North Carolina",37119,Deaths (per 100k),2.161,0.180,0.083333,5.191,2,2,4,1
"Hinds, Mississippi",28049,Deaths (per 100k),2.157,0.185,0.085714,4.497,2,2,4,-1
"Collier, Florida",12021,Deaths (per 100k),2.078,0.186,0.089286,4.774,2,2,4,1
"Ingham, Michigan",26065,Deaths (per 100k),2.052,0.147,0.071429,6.810,2,2,4,0
"Canadian, Oklahoma",40017,Deaths (per 100k),2.023,0.193,0.095238,5.538,2,2,4,0
"Orange, North Carolina",37135,Deaths (per 100k),2.021,0.192,0.095238,4.844,2,2,4,-1
"Placer, California",6061,Deaths (per 100k),2.008,0.143,0.071429,6.752,2,2,4,1
"Johnson, Iowa",19103,Deaths (per 100k),1.985,0.189,0.095238,4.844,2,2,4,-1
"Champaign, Illinois",17019,Deaths (per 100k),1.908,0.136,0.071429,5.885,2,2,4,1
"Cabarrus, North Carolina",37025,Deaths (per 100k),1.848,0.132,0.071429,6.232,2,2,4,1
"Windham, Connecticut",9015,Deaths (per 100k),1.713,0.122,0.071429,5.191,2,2,4,4
"Iredell, North Carolina",37097,Deaths (per 100k),1.650,0.157,0.095238,4.149,2,2,4,-1
"Travis, Texas",48453,Deaths (per 100k),1.648,0.157,0.095238,4.100,2,2,4,0
"Contra Costa, California",6013,Deaths (per 100k),1.647,0.124,0.075188,6.093,2,2,4,1
"Lake, Florida",12069,Deaths (per 100k),1.634,0.117,0.071429,6.810,2,2,4,0
"DeSoto, Mississippi",28033,Deaths (per 100k),1.622,0.154,0.095238,5.538,2,2,4,0
"Jackson, Missouri",29095,Deaths (per 100k),1.565,0.122,0.077922,6.579,2,2,4,1
"McLennan, Texas",48309,Deaths (per 100k),1.559,0.111,0.071429,6.232,2,2,4,-1
"St. Johns, Florida",12109,Deaths (per 100k),1.511,0.108,0.071429,5.538,2,2,4,4
"Taylor, Texas",48441,Deaths (per 100k),1.449,0.103,0.071429,5.885,2,2,4,4
"Brunswick, North Carolina",37019,Deaths (per 100k),1.400,0.100,0.071429,5.885,2,2,4,4
"Berkeley, South Carolina",45015,Deaths (per 100k),1.316,0.125,0.095238,4.844,2,2,4,-3
"Union, North Carolina",37179,Deaths (per 100k),1.251,0.119,0.095238,4.844,2,2,4,-2
"Indian River, Florida",12061,Deaths (per 100k),1.251,0.089329,0.071429,5.885,2,2,4,-2
"Brevard, Florida",12009,Deaths (per 100k),1.163,0.119,0.102,4.774,2,2,4,0
"Bay, Florida",12005,Deaths (per 100k),1.145,0.081770,0.071429,6.579,2,2,4,0
"Tippecanoe, Indiana",18157,Deaths (per 100k),1.022,0.072986,0.071429,6.579,2,2,4,0
"Seminole, Florida",12117,Deaths (per 100k),0.848,0.060555,0.071429,5.538,2,2,4,2
"Fresno, California",6019,Deaths (per 100k),0.701,0.057194,0.081633,6.752,2,2,4,0
"Hidalgo, Texas",48215,Deaths (per 100k),0.345,0.032890,0.095238,3.106,1,3,4,4
"St. Charles, Louisiana",22089,Deaths (per 100k),50.847,0.807,0.015873,40.548,3,0,3,-1
"De Soto, Louisiana",22031,Deaths (per 100k),29.130,0.520,0.017857,35.696,3,0,3,0
"St. Bernard, Louisiana",22087,Deaths (per 100k),25.400,0.605,0.023810,25.298,3,0,3,3
"Washington, Louisiana",22117,Deaths (per 100k),23.813,0.928,0.038961,14.438,3,0,3,-2
"Holmes, Mississippi",28051,Deaths (per 100k),23.516,0.840,0.035714,14.900,3,0,3,3
"Leflore, Mississippi",28083,Deaths (per 100k),21.289,0.507,0.023810,26.685,3,0,3,0
"Lawrence, Indiana",18093,Deaths (per 100k),19.837,0.630,0.031746,18.713,3,0,3,0
"Darke, Ohio",39037,Deaths (per 100k),19.564,0.838,0.042857,14.669,3,0,3,-1
"Berkshire, Massachusetts",25003,Deaths (per 100k),19.209,0.686,0.035714,16.518,3,0,3,0
"Terrebonne, Louisiana",22109,Deaths (per 100k),19.011,0.517,0.027211,19.233,3,0,3,0
"Fayette, Indiana",18041,Deaths (per 100k),17.315,0.618,0.035714,14.900,3,0,3,3
"Osage, Oklahoma",40113,Deaths (per 100k),17.035,0.304,0.017857,36.389,3,0,3,-1
"Marion, Alabama",1093,Deaths (per 100k),16.830,0.481,0.028571,17.673,3,0,3,0
"Benton, Washington",53005,Deaths (per 100k),16.635,0.629,0.037815,15.285,3,0,3,-1
"Sumner, Tennessee",47165,Deaths (per 100k),15.161,0.523,0.034483,17.376,3,0,3,-1
"King, Washington",53033,Deaths (per 100k),14.693,0.342,0.023306,26.736,3,0,3,0
"Pike, Pennsylvania",42103,Deaths (per 100k),14.335,0.512,0.035714,15.593,3,0,3,0
"Ware, Georgia",13299,Deaths (per 100k),13.992,0.400,0.028571,20.446,3,0,3,0
"Christian, Illinois",17021,Deaths (per 100k),12.382,0.442,0.035714,15.593,3,0,3,3
"Snohomish, Washington",53061,Deaths (per 100k),11.069,0.417,0.037677,15.275,3,0,3,0
"Kankakee, Illinois",17091,Deaths (per 100k),10.923,0.390,0.035714,15.131,3,0,3,-1
"Eagle, Colorado",8037,Deaths (per 100k),10.884,0.259,0.023810,27.378,3,0,3,0
"Putnam, Indiana",18133,Deaths (per 100k),10.645,0.380,0.035714,14.900,3,0,3,-2
"Spalding, Georgia",13255,Deaths (per 100k),10.494,0.214,0.020408,20.446,3,0,3,3
"Clarke, Georgia",13059,Deaths (per 100k),10.130,0.223,0.021978,27.724,3,0,3,0
"Northampton, Pennsylvania",42095,Deaths (per 100k),9.499,0.281,0.029557,19.406,3,0,3,-1
"Clark, Indiana",18019,Deaths (per 100k),9.298,0.242,0.025974,20.446,3,0,3,0
"Kay, Oklahoma",40071,Deaths (per 100k),9.187,0.328,0.035714,17.673,3,0,3,0
"Jefferson, Colorado",8059,Deaths (per 100k),6.005,0.245,0.040816,14.276,3,0,3,1
"Florence, South Carolina",45041,Deaths (per 100k),5.785,0.207,0.035714,16.980,3,0,3,0
"Troup, Georgia",13285,Deaths (per 100k),5.721,0.204,0.035714,16.980,3,0,3,0
"Comal, Texas",48091,Deaths (per 100k),3.841,0.183,0.047619,12.820,2,1,3,-1
"Santa Clara, California",,Deaths (per 100k),3.787,0.193,0.050881,11.060,2,1,3,0
"New London, Connecticut",9011,Deaths (per 100k),3.771,0.162,0.042857,12.127,2,1,3,0
"Vigo, Indiana",18167,Deaths (per 100k),3.737,0.133,0.035714,12.820,2,1,3,0
"Shelby, Alabama",1117,Deaths (per 100k),3.675,0.197,0.053571,9.816,2,1,3,0
"Tulare, California",6107,Deaths (per 100k),3.647,0.184,0.050420,10.856,2,1,3,-2
"Jefferson, Texas",48245,Deaths (per 100k),3.578,0.114,0.031746,13.860,2,1,3,1
"Shelby, Tennessee",47157,Deaths (per 100k),3.521,0.198,0.056277,10.047,2,1,3,0
"Kent, Michigan",26081,Deaths (per 100k),3.501,0.152,0.043478,10.047,2,1,3,0
"Washoe, Nevada",32031,Deaths (per 100k),3.393,0.151,0.044643,11.849,2,1,3,-2
